 ,Area,Mean,Min,Max
1,1552.615,44.228,15,193
2,964.248,142.044,48,255
3,503.688,44.365,19,121
4,1085.750,42.475,14,194
5,1114.802,73.112,22,182
6,1883.340,149.503,33,255
7,1250.605,74.023,25,233
8,917.178,143.090,43,246
9,852.993,72.318,27,177
10,679.804,65.576,24,168
11,963.121,67.769,21,241
12,733.742,67.196,30,248
13,733.742,67.196,30,248
14,639.491,117.410,40,248
