 ,Area,Mean,Min,Max
1,2505.602,111.690,32,234
2,1144.868,113.926,39,229
3,1164.461,67.863,24,123
4,830.696,98.437,35,176
5,838.804,113.784,34,216
6,1799.223,79.651,24,219
7,1724.227,67.492,22,164
8,1030.347,100.668,27,241
9,1343.168,95.373,20,242
10,1329.993,81.510,25,208
11,1456.337,60.324,21,159
12,529.700,142.642,41,244
