 ,Area,Mean,Min,Max
1,1861.382,69.607,22,227
2,623.951,47.403,23,144
3,1196.216,62.829,25,209
4,850.628,65.393,24,196
5,2075.446,79.239,27,240
6,1001.633,46.705,20,158
7,1816.452,73.632,21,239
8,1431.001,63.126,23,170
9,800.968,102.087,34,212
10,611.790,57.261,25,148
11,995.777,50.474,23,141
12,964.473,61.175,21,185
