 ,Area,Mean,Min,Max
1,2360.678,154.895,51,255
2,889.815,69.440,23,230
3,1510.388,96.744,37,249
4,542.199,63.633,20,255
5,631.496,48.712,17,130
6,607.736,41.709,16,115
7,557.401,57.979,22,232
8,859.073,52.378,25,110
9,805.022,53.311,19,167
10,584.764,45.282,19,110
11,629.356,59.639,19,177
12,529.700,82.099,33,230
13,456.055,59.680,24,107
