 ,Area,Mean,Min,Max
1,2977.197,81.235,22,220
2,3211.306,71.371,26,208
3,1915.433,70.384,23,157
4,627.330,67.827,24,136
5,709.420,59.257,30,99
6,1099.600,67.100,28,170
7,1034.063,67.624,30,102
8,563.482,59.367,28,117
9,1059.738,78.469,30,157
10,2119.475,78.441,36,239
