 ,Area,Mean,Min,Max
1,2608.862,67.777,22,203
2,2930.916,91.344,21,215
3,1915.320,86.548,37,230
4,1752.491,109.754,42,253
5,2142.785,90.510,29,246
6,1506.334,93.460,35,211
7,1724.903,86.101,35,241
8,1655.650,80.179,31,255
9,832.723,58.440,19,160
10,589.381,62.144,23,223
11,378.695,50.118,26,93
