 ,Area,Mean,Min,Max
1,1064.354,97.038,29,255
2,832.386,91.838,26,240
3,973.594,84.153,30,255
4,925.624,56.667,20,229
5,960.081,87.364,24,255
6,842.858,65.982,23,182
7,2572.490,120.153,22,255
8,674.737,64.275,21,239
9,491.864,83.342,25,236
10,1137.774,61.255,21,153
11,819.886,105.336,35,255
12,2180.958,108.303,32,237
13,2900.850,157.802,50,255
14,1078.655,128.133,43,255
15,1863.071,165.061,45,255
16,1394.516,73.904,27,221
