 ,Area,Mean,Min,Max
1,1423.568,49.472,17,135
2,1423.568,49.492,17,80
3,765.835,47.769,17,135
4,1867.462,74.415,27,255
5,1147.571,77.048,17,255
6,1048.252,56.010,17,168
7,802.658,123.375,26,255
8,513.485,101.047,21,231
9,1008.727,82.473,25,255
10,896.233,68.526,24,135
11,1314.791,54.447,14,112
12,675.300,65.275,20,244
13,1575.587,63.590,25,149
14,343.224,94.263,31,247
15,366.871,110.568,30,255
16,1017.510,71.067,24,136
