 ,Area,Mean,Min,Max
1,2591.070,49.362,16,171
2,2665.390,49.413,13,93
3,2158.324,52.158,14,255
4,1032.712,41.350,12,70
5,2287.033,48.746,10,110
6,3544.057,42.877,13,142
7,1804.966,42.966,12,84
8,1501.267,49.411,19,226
