 ,Area,Mean,Min,Max
1,1404.988,49.717,13,230
2,835.764,44.409,13,87
3,713.473,38.300,16,79
4,1007.038,48.785,12,214
5,1693.824,45.324,13,77
6,1966.106,44.526,13,89
7,1557.007,52.617,14,255
8,1173.695,46.709,13,80
9,869.433,40.584,20,77
10,587.805,44.044,19,71
11,757.728,46.600,19,83
12,765.160,40.292,18,70
13,1391.476,50.532,13,230
14,647.261,46.869,13,87
15,623.276,37.370,15,78
