 ,Area,Mean,Min,Max
1,1431.676,44.662,14,88
2,1159.732,45.215,14,83
3,1052.306,42.417,13,87
4,554.698,37.087,13,80
5,389.843,38.170,15,93
6,483.419,39.394,18,77
7,1425.258,52.382,27,72
8,1341.816,57.819,24,91
