 ,Area,Mean,Min,Max
1,2102.270,48.455,24,90
2,1585.402,54.145,23,108
3,1346.111,60.376,25,131
4,1443.178,51.382,20,105
5,566.529,67.657,37,106
6,630.377,71.799,37,101
7,2042.476,42.735,17,89
8,1679.316,43.219,22,80
9,1679.316,43.554,22,80
10,1467.164,50.488,21,121
11,1069.546,45.706,24,94
12,1069.209,62.088,34,100
13,1058.849,60.726,39,110
14,775.303,60.404,35,138
15,722.603,65.497,40,112
