 ,Area,Mean,Min,Max
1,2188.753,80.366,30,163
2,1600.266,72.485,24,131
3,1296.563,78.567,28,163
4,956.714,68.639,29,117
5,1454.777,83.089,30,211
6,2479.956,88.781,34,171
7,1483.379,81.931,32,153
8,1476.285,82.347,32,203
9,1808.027,89.634,33,167
