 ,Area,Mean,Min,Max
1,2225.238,70.204,23,181
2,1690.127,70.294,26,143
3,615.175,79.115,31,154
4,1360.412,80.536,33,201
5,2152.944,95.863,30,210
6,524.639,84.679,32,157
7,669.902,88.276,32,207
8,2499.550,84.947,34,209
9,1618.508,90.109,32,237
10,2571.844,79.673,30,193
11,1852.957,107.381,47,184
12,847.484,111.888,42,174
13,716.522,115.272,36,192
14,2338.746,90.393,24,229
15,1412.436,102.660,36,255
