 ,Area,Mean,Min,Max
1,1349.601,54.911,25,110
2,2705.171,58.910,27,124
3,2166.794,46.347,19,128
4,1465.812,43.941,22,105
5,913.810,83.189,45,155
6,1032.048,75.631,44,131
7,1089.816,57.546,33,104
8,1373.587,65.313,36,96
9,825.301,66.342,29,129
10,1184.406,62.893,30,112
11,988.356,63.754,27,106
12,751.655,69.664,32,134
13,751.655,65.868,32,148
14,1511.081,83.949,36,149
15,2481.983,58.697,28,123
