 ,Area,Mean,Min,Max
1,2451.917,84.904,29,162
2,1491.149,122.025,53,255
3,635.107,102.210,52,222
4,869.555,108.844,44,234
5,644.566,82.274,44,204
6,1055.696,86.523,36,220
7,953.673,83.848,31,207
8,1541.485,93.574,35,182
9,413.833,76.854,35,193
10,1131.706,92.647,36,212
11,1086.775,108.973,45,242
12,1425.274,89.824,38,193
