 ,Area,Mean,Min,Max
1,1903.630,97.359,42,138
2,839.827,93.902,39,213
3,352.349,99.849,48,147
4,841.854,95.512,42,163
5,2150.579,85.635,40,143
6,2684.001,92.776,37,180
7,1067.857,89.595,42,154
8,921.580,92.343,49,200
9,883.068,90.815,49,132
10,1267.398,100.687,46,229
11,960.092,88.642,39,123
12,1082.384,94.324,50,178
13,894.216,91.399,47,130
14,871.582,96.060,47,164
