 ,Area,Mean,Min,Max
1,979.348,47.482,23,119
2,1167.177,45.162,26,72
3,1643.507,55.654,31,110
4,1507.702,53.876,32,101
5,1877.956,61.606,31,148
6,1702.964,45.512,21,105
7,1898.901,55.766,27,99
8,1038.129,50.963,23,128
9,1198.932,72.602,39,112
10,1401.401,61.093,30,122
11,1158.732,51.896,25,84
